threshold,tp,tn,fp,fn,accuracy,precision,recall,specificity,f1,balanced_accuracy
0.4160000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.4170000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.4180000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.4190000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.4200000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.4210000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.4220000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.4230000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.4240000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.4250000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.4260000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.4270000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.4280000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.4290000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.4300000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.4310000000000002,20,8,2,0,0.9333333333333333,0.9090909090909091,1.0,0.8,0.9523809523809523,0.9
0.4320000000000002,20,9,1,0,0.9666666666666667,0.9523809523809523,1.0,0.9,0.975609756097561,0.95
0.4330000000000002,20,9,1,0,0.9666666666666667,0.9523809523809523,1.0,0.9,0.975609756097561,0.95
0.4340000000000002,20,9,1,0,0.9666666666666667,0.9523809523809523,1.0,0.9,0.975609756097561,0.95
